support_id,job_id,design_type,reason,coverage_item,coverage_option,intensity,coherence,pattern,profile
464,teen_social_life_support_464,option_coverage,additional coverage for homework_distraction = Often,homework_distraction,Often,strong,item_specific,{},
465,teen_social_life_support_465,option_coverage,additional coverage for organized_activity = Never,organized_activity,Never,moderate,item_specific,{},
466,teen_social_life_support_466,option_coverage,additional coverage for organized_activity = Less than once a week,organized_activity,Less than once a week,strong,item_specific,{},
467,teen_social_life_support_467,option_coverage,additional coverage for organized_activity = One or two days a week,organized_activity,One or two days a week,moderate,item_specific,{},
468,teen_social_life_support_468,option_coverage,additional coverage for organized_activity = Three or more days a week,organized_activity,Three or more days a week,strong,item_specific,{},
469,teen_social_life_support_469,option_coverage,additional coverage for career_clarity = No clear idea,career_clarity,No clear idea,moderate,item_specific,{},
470,teen_social_life_support_470,option_coverage,additional coverage for career_clarity = A few vague ideas,career_clarity,A few vague ideas,strong,item_specific,{},
471,teen_social_life_support_471,option_coverage,additional coverage for career_clarity = A fairly clear idea,career_clarity,A fairly clear idea,moderate,item_specific,{},
472,teen_social_life_support_472,option_coverage,additional coverage for career_clarity = A very clear plan,career_clarity,A very clear plan,strong,item_specific,{},
473,teen_social_life_support_473,option_coverage,additional coverage for future_optimism = Not at all optimistic,future_optimism,Not at all optimistic,moderate,item_specific,{},
474,teen_social_life_support_474,option_coverage,additional coverage for future_optimism = A little optimistic,future_optimism,A little optimistic,strong,item_specific,{},
475,teen_social_life_support_475,option_coverage,additional coverage for future_optimism = Somewhat optimistic,future_optimism,Somewhat optimistic,moderate,item_specific,{},
476,teen_social_life_support_476,option_coverage,additional coverage for future_optimism = Very optimistic,future_optimism,Very optimistic,strong,item_specific,{},
477,teen_social_life_support_477,option_coverage,additional coverage for peer_belonging = Never,peer_belonging,Never,moderate,item_specific,{},
478,teen_social_life_support_478,option_coverage,additional coverage for peer_belonging = Rarely,peer_belonging,Rarely,strong,item_specific,{},
479,teen_social_life_support_479,option_coverage,additional coverage for peer_belonging = Sometimes,peer_belonging,Sometimes,moderate,item_specific,{},
480,teen_social_life_support_480,option_coverage,additional coverage for peer_belonging = Often,peer_belonging,Often,strong,item_specific,{},
481,teen_social_life_support_481,option_coverage,additional coverage for social_media_hours = Less than one hour,social_media_hours,Less than one hour,moderate,item_specific,{},
482,teen_social_life_support_482,option_coverage,additional coverage for social_media_hours = One to three hours,social_media_hours,One to three hours,strong,item_specific,{},
483,teen_social_life_support_483,option_coverage,additional coverage for social_media_hours = Four or more hours,social_media_hours,Four or more hours,moderate,item_specific,{},
484,teen_social_life_support_484,option_coverage,additional coverage for posting_frequency = Never or almost never,posting_frequency,Never or almost never,strong,item_specific,{},
485,teen_social_life_support_485,option_coverage,additional coverage for posting_frequency = Less than once a week,posting_frequency,Less than once a week,moderate,item_specific,{},
486,teen_social_life_support_486,option_coverage,additional coverage for posting_frequency = A few times a week,posting_frequency,A few times a week,strong,item_specific,{},
487,teen_social_life_support_487,option_coverage,additional coverage for posting_frequency = At least once a day,posting_frequency,At least once a day,moderate,item_specific,{},
488,teen_social_life_support_488,option_coverage,additional coverage for late_night_use = Never,late_night_use,Never,strong,item_specific,{},
489,teen_social_life_support_489,option_coverage,additional coverage for late_night_use = Rarely,late_night_use,Rarely,moderate,item_specific,{},
490,teen_social_life_support_490,option_coverage,additional coverage for late_night_use = Sometimes,late_night_use,Sometimes,strong,item_specific,{},
491,teen_social_life_support_491,option_coverage,additional coverage for late_night_use = Often,late_night_use,Often,moderate,item_specific,{},
492,teen_social_life_support_492,option_coverage,additional coverage for sleep_interference = Never,sleep_interference,Never,strong,item_specific,{},
493,teen_social_life_support_493,option_coverage,additional coverage for sleep_interference = Rarely,sleep_interference,Rarely,moderate,item_specific,{},
494,teen_social_life_support_494,option_coverage,additional coverage for sleep_interference = Sometimes,sleep_interference,Sometimes,strong,item_specific,{},
495,teen_social_life_support_495,option_coverage,additional coverage for sleep_interference = Often,sleep_interference,Often,moderate,item_specific,{},
496,teen_social_life_support_496,option_coverage,additional coverage for social_comparison = Never,social_comparison,Never,strong,item_specific,{},
497,teen_social_life_support_497,option_coverage,additional coverage for social_comparison = Rarely,social_comparison,Rarely,moderate,item_specific,{},
498,teen_social_life_support_498,option_coverage,additional coverage for social_comparison = Sometimes,social_comparison,Sometimes,strong,item_specific,{},
499,teen_social_life_support_499,option_coverage,additional coverage for social_comparison = Often,social_comparison,Often,moderate,item_specific,{},
500,teen_social_life_support_500,option_coverage,additional coverage for connection_effect = Makes me feel less connected,connection_effect,Makes me feel less connected,strong,item_specific,{},
501,teen_social_life_support_501,option_coverage,additional coverage for connection_effect = Makes little difference,connection_effect,Makes little difference,moderate,item_specific,{},
502,teen_social_life_support_502,option_coverage,additional coverage for connection_effect = Makes me feel more connected,connection_effect,Makes me feel more connected,strong,item_specific,{},
503,teen_social_life_support_503,option_coverage,additional coverage for parental_rules = No rules,parental_rules,No rules,moderate,item_specific,{},
504,teen_social_life_support_504,option_coverage,additional coverage for parental_rules = A few loose rules,parental_rules,A few loose rules,strong,item_specific,{},
505,teen_social_life_support_505,option_coverage,additional coverage for parental_rules = Some clear rules,parental_rules,Some clear rules,moderate,item_specific,{},
506,teen_social_life_support_506,option_coverage,additional coverage for parental_rules = Very strict rules,parental_rules,Very strict rules,strong,item_specific,{},
507,teen_social_life_support_507,option_coverage,additional coverage for primary_platform = TikTok,primary_platform,TikTok,moderate,item_specific,{},
508,teen_social_life_support_508,option_coverage,additional coverage for primary_platform = Instagram,primary_platform,Instagram,strong,item_specific,{},
509,teen_social_life_support_509,option_coverage,additional coverage for primary_platform = YouTube,primary_platform,YouTube,moderate,item_specific,{},
510,teen_social_life_support_510,option_coverage,additional coverage for primary_platform = Snapchat,primary_platform,Snapchat,strong,item_specific,{},
511,teen_social_life_support_511,option_coverage,additional coverage for primary_platform = Another platform,primary_platform,Another platform,moderate,item_specific,{},
512,teen_social_life_support_512,option_coverage,additional coverage for primary_platform = I do not use social media,primary_platform,I do not use social media,strong,item_specific,{},
